sim_id,replica,init_id,grupo_ic,lambda_cc,gamma,area_mean,area_std,area_cv,area_q10,area_q50,area_q90,area_skew,perimeter_mean,perimeter_std,perimeter_cv,perimeter_q10,perimeter_q50,perimeter_q90,perimeter_skew,shape_mean,shape_std,shape_q10,shape_q50,shape_q90,elongation_mean,elongation_std,elongation_q10,elongation_q50,elongation_q90,neighbors_mean,neighbors_std,center_x_std,center_y_std,xy_corr,frac_neighbors_4,frac_neighbors_5,frac_neighbors_6,frac_neighbors_7,frac_neighbors_8
sim__lam_m0p05__gam_0p07__rep_004__20260601_174858_630341,4,hexagonal_1000_1.dat,I_1000_1,-0.05,0.07,0.6475631785714286,0.2786845329576989,0.4303588316619034,0.3949055,0.5305145,1.10913,1.1161672152076418,2.974929269897875,0.5697392272771268,0.19151353715931993,2.422738192959069,2.7320178039309946,3.914980764372264,0.8372217110637283,3.784822813777106,0.07276734275259616,3.696186373679984,3.7721781226685875,3.8730527979891836,1.2532963111957496,0.15548452983695868,1.0803284558616966,1.2294857900781246,1.457883245250766,5.989795918367347,0.9582605197214428,3.200839244870213,3.1148336214151415,-0.005923118617662709,0.02040816326530612,0.3010204081632653,0.42857142857142855,0.18877551020408162,0.04081632653061224
sim__lam_m0p05__gam_0p07__rep_005__20260601_174914_116777,5,hexagonal_1000_1.dat,I_1000_1,-0.05,0.07,0.6614500510204081,0.29218589351378066,0.4417353858580683,0.393673,0.526596,1.12786,0.9687644606812464,3.002430205758191,0.5962035316767381,0.19857365228111365,2.421843931098281,2.752134287175033,3.946354038219752,0.7847016888852675,3.786074970733907,0.07554295196085795,3.7010173245310094,3.764126807629946,3.8869535552349377,1.2651126860963433,0.1707103236383942,1.079486110536727,1.2341089619329564,1.4999457006088024,5.979591836734694,0.8687263940323577,3.1557767277903035,3.20426935218388,0.00950684146693327,0.01020408163265306,0.30612244897959184,0.42346938775510207,0.2193877551020408,0.03571428571428571
sim__lam_m0p05__gam_0p07__rep_006__20260601_174931_225107,6,hexagonal_1000_1.dat,I_1000_1,-0.05,0.07,0.6328446989795918,0.28177453231468486,0.44525067961946596,0.3953745,0.516823,1.0858150000000002,1.3533556856443922,2.9380472816106358,0.5641283888521879,0.1920079341074256,2.4204775565082124,2.7271864700683475,3.850232035979608,1.1266547845777213,3.7837724653927087,0.07590252842615247,3.6867885689235402,3.7676752664449555,3.877901827572845,1.2590278831452468,0.16218081807134135,1.0805136115529654,1.2324001126938537,1.495833386654092,6.0,0.8978432207126096,3.0678139462100122,3.181522540545735,-0.006837022053916295,0.015306122448979591,0.29591836734693877,0.413265306122449,0.23469387755102042,0.030612244897959183
sim__lam_m0p05__gam_0p07__rep_007__20260601_174946_217214,7,hexagonal_1000_1.dat,I_1000_1,-0.05,0.07,0.6655852602040815,0.3034108405179432,0.45585570874038833,0.381865,0.5381795,1.190885,0.8946470642719248,3.008167077033717,0.6234414888175843,0.20724962173049846,2.3915681985652997,2.7781533514844625,4.051524268259747,0.6517650555889373,3.790506391304126,0.08137493595270859,3.6955009007779425,3.7679239760918004,3.896439945636609,1.2595070155056522,0.16279443859925638,1.0756413765536168,1.2423277819164797,1.4777918595090016,6.0,0.9529760045804524,3.17894876243273,3.19198346479412,0.03501605479455057,0.03571428571428571,0.2857142857142857,0.37755102040816324,0.25,0.04591836734693878
sim__lam_m0p05__gam_0p07__rep_008__20260601_175001_745557,8,hexagonal_1000_1.dat,I_1000_1,-0.05,0.07,0.6518779693877551,0.2826733465463869,0.4336292370969993,0.3923845,0.5196545,1.141435,1.0718362715396221,2.9851872895503595,0.5795240251897069,0.19413322146256456,2.4118465250211094,2.735933449050068,3.9657776943748693,0.8461327443411317,3.787188228760072,0.07645428206054773,3.701852090815919,3.767313706314426,3.869993770979046,1.266830957236378,0.16634102499238002,1.0903198710973339,1.225977307597511,1.4958583717394058,5.98469387755102,0.8480291726807621,3.2603027900990655,3.145177074893961,0.005067255486427088,0.02040816326530612,0.25510204081632654,0.4897959183673469,0.19387755102040816,0.03571428571428571
sim__lam_m0p05__gam_0p07__rep_009__20260601_175017_201034,9,hexagonal_1000_1.dat,I_1000_1,-0.05,0.07,0.6655852602040815,0.3034108405179432,0.45585570874038833,0.381865,0.5381795,1.190885,0.8946470642719248,3.008167077033717,0.6234414888175843,0.20724962173049846,2.3915681985652997,2.7781533514844625,4.051524268259747,0.6517650555889373,3.790506391304126,0.08137493595270859,3.6955009007779425,3.7679239760918004,3.896439945636609,1.2595070155056522,0.16279443859925638,1.0756413765536168,1.2423277819164797,1.4777918595090016,6.0,0.9529760045804524,3.17894876243273,3.19198346479412,0.03501605479455057,0.03571428571428571,0.2857142857142857,0.37755102040816324,0.25,0.04591836734693878
sim__lam_m0p05__gam_0p07__rep_010__20260601_175032_753036,10,hexagonal_1000_1.dat,I_1000_1,-0.05,0.07,0.6751908010204082,0.30585765779301455,0.45299440888460324,0.387852,0.5391345,1.1908500000000002,0.8305754804026927,3.029396601249954,0.6300483386658283,0.20797816251779552,2.3957981244944833,2.7792953718058264,4.066745428300372,0.645528535463935,3.787575968333274,0.0777503214831099,3.6996867362238346,3.7643762543926242,3.880000828418811,1.2700761224587915,0.165900614822514,1.094301186842901,1.2260855792880574,1.483717950190226,5.989795918367347,0.8570821164095392,3.124805380069004,3.3295061320886927,0.03469537288160507,0.015306122448979591,0.2653061224489796,0.4897959183673469,0.17857142857142858,0.04591836734693878
sim__lam_m0p05__gam_0p07__rep_011__20260601_175048_134462,11,hexagonal_1000_1.dat,I_1000_1,-0.05,0.07,0.6462917551020408,0.28037514087628956,0.43382131779104666,0.382872,0.523277,1.12643,1.029295362420233,2.9714333162061015,0.5745847173512351,0.19336954802831186,2.4130249320700035,2.7342068800176578,3.9381880035638903,0.8439222918416749,3.786241523334759,0.07275710135683205,3.6976338025918896,3.7730510316862578,3.8741885863758916,1.2615634323299183,0.1660328285940856,1.0757242841598147,1.2275605413782493,1.4948839322503402,5.959183673469388,0.8854650265272096,3.2173280503086814,3.1844403340600484,-0.0068476789298540855,0.0,0.336734693877551,0.4336734693877551,0.17346938775510204,0.04591836734693878
sim__lam_m0p05__gam_0p07__rep_012__20260601_175105_188300,12,hexagonal_1000_1.dat,I_1000_1,-0.05,0.07,0.692611719387755,0.3155957056725211,0.45566036039794594,0.3932505,0.5552945,1.18566,0.7664214997424798,3.067826334691887,0.6404145308756068,0.2087518852137754,2.418840614382725,2.8005561258975193,4.046439320283838,0.6127886794185592,3.790811068711627,0.08242209241752306,3.691228917724424,3.77331605028572,3.8946598489168442,1.2812259187694306,0.1894690362139647,1.0661853754894577,1.2442598076188451,1.5713810259812706,6.010204081632653,0.9146751175119969,3.2534078220037355,3.27974651309482,-0.019542046762882046,0.00510204081632653,0.32142857142857145,0.4030612244897959,0.20408163265306123,0.061224489795918366
sim__lam_m0p05__gam_0p07__rep_013__20260601_175120_840497,13,hexagonal_1000_1.dat,I_1000_1,-0.05,0.07,0.6470759081632653,0.3046366304774339,0.4707896347766659,0.38331899999999997,0.529164,1.1795499999999999,1.09896940159504,2.96902059599488,0.6169957599070164,0.2078112091034725,2.375464284576661,2.7336428342302597,4.005400847468632,0.8857498807220653,3.7967195687754063,0.0845009826992489,3.695966649011596,3.785825926980915,3.8979814780945516,1.2802409385852314,0.18414573873248047,1.0880602617088755,1.2508726719617695,1.5011969421465938,5.98469387755102,0.9870438280714511,3.2169358228597953,3.119895757981203,0.0015295269462016164,0.030612244897959183,0.3010204081632653,0.4030612244897959,0.20408163265306123,0.04081632653061224
sim__lam_m0p05__gam_0p07__rep_014__20260601_175136_672687,14,hexagonal_1000_1.dat,I_1000_1,-0.05,0.07,0.6614384030612246,0.2913093583188823,0.4404179693380723,0.396655,0.5367919999999999,1.17333,1.0554165847280785,3.008921835393935,0.5865944141331143,0.1949516957312788,2.4343948426410513,2.7498879828621954,4.058078086773959,0.8797337181637475,3.7934682280629506,0.08567704861745096,3.69636972295447,3.770094952757427,3.9108510753348837,1.2842706869746159,0.187807297335766,1.0795713686839417,1.236213199398482,1.562932164413759,5.979591836734694,0.8509249689546688,3.206324909454281,3.1870578695026595,0.03449307197595803,0.01020408163265306,0.3010204081632653,0.42857142857142855,0.2193877551020408,0.04081632653061224
sim__lam_m0p05__gam_0p07__rep_015__20260601_175151_934094,15,hexagonal_1000_1.dat,I_1000_1,-0.05,0.07,0.6887063724489796,0.3044408800852318,0.4420474272689312,0.399314,0.5418515,1.13437,0.7851267893809322,3.0655789665533533,0.6229992681399744,0.2032240157363203,2.4364877201486173,2.776349235999268,3.9941676232494747,0.5808101854388317,3.7923914904940084,0.08489551211044545,3.6984158612991056,3.7759276183792396,3.882645242104759,1.275905839473795,0.1877026381690188,1.0905895536349353,1.2404979507612217,1.482404161323331,6.005102040816326,0.9119246801357735,3.240203697304182,3.24080045228269,-0.03848644125988108,0.030612244897959183,0.2602040816326531,0.44387755102040816,0.20408163265306123,0.061224489795918366
sim__lam_m0p05__gam_0p07__rep_016__20260601_175207_138732,16,hexagonal_1000_1.dat,I_1000_1,-0.05,0.07,0.6887063724489796,0.3044408800852318,0.4420474272689312,0.399314,0.5418515,1.13437,0.7851267893809322,3.0655789665533533,0.6229992681399744,0.2032240157363203,2.4364877201486173,2.776349235999268,3.9941676232494747,0.5808101854388317,3.7923914904940084,0.08489551211044545,3.6984158612991056,3.7759276183792396,3.882645242104759,1.275905839473795,0.1877026381690188,1.0905895536349353,1.2404979507612217,1.482404161323331,6.005102040816326,0.9119246801357735,3.240203697304182,3.24080045228269,-0.03848644125988108,0.030612244897959183,0.2602040816326531,0.44387755102040816,0.20408163265306123,0.061224489795918366
sim__lam_m0p05__gam_0p07__rep_017__20260601_175222_889146,17,hexagonal_1000_1.dat,I_1000_1,-0.05,0.07,0.6328446989795918,0.28177453231468486,0.44525067961946596,0.3953745,0.516823,1.0858150000000002,1.3533556856443922,2.9380472816106358,0.5641283888521879,0.1920079341074256,2.4204775565082124,2.7271864700683475,3.850232035979608,1.1266547845777213,3.7837724653927087,0.07590252842615247,3.6867885689235402,3.7676752664449555,3.877901827572845,1.2590278831452468,0.16218081807134135,1.0805136115529654,1.2324001126938537,1.495833386654092,6.0,0.8978432207126096,3.0678139462100122,3.181522540545735,-0.006837022053916295,0.015306122448979591,0.29591836734693877,0.413265306122449,0.23469387755102042,0.030612244897959183
sim__lam_m0p05__gam_0p07__rep_018__20260601_175239_650167,18,hexagonal_1000_1.dat,I_1000_1,-0.05,0.07,0.6440506734693878,0.27621202099512193,0.42886690810644984,0.3963635,0.5264205,1.1709200000000002,1.1505009498213503,2.9766961385605044,0.5620795672568937,0.1888266524672955,2.43465528712965,2.769044890169277,4.006732875815853,0.958387485118136,3.796418631907634,0.0790416149469025,3.7047199380413405,3.784804037560028,3.889393563676283,1.3076119684914895,0.18015931634186433,1.1075568395082742,1.271714036955352,1.572319261378456,5.994897959183674,0.854146243868228,3.1100527634498767,3.126273025384554,-0.005936216788013707,0.015306122448979591,0.2602040816326531,0.4897959183673469,0.19387755102040816,0.030612244897959183
