sim_id,replica,init_id,grupo,lambda_cc,gamma,area_mean,area_std,area_cv,area_q10,area_q50,area_q90,area_skew,perimeter_mean,perimeter_std,perimeter_cv,perimeter_q10,perimeter_q50,perimeter_q90,perimeter_skew,shape_mean,shape_std,shape_q10,shape_q50,shape_q90,elongation_mean,elongation_std,elongation_q10,elongation_q50,elongation_q90,neighbors_mean,neighbors_std,center_x_std,center_y_std,xy_corr,frac_neighbors_4,frac_neighbors_5,frac_neighbors_6,frac_neighbors_7,frac_neighbors_8
sim__lam_m0p1__gam_0p05__rep_011__20260531_144927_671483,11,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.05",-0.1,0.05,0.8460017244897959,0.28931686080028635,0.3419814078681987,0.5807115,0.7036180000000001,1.303915,0.999932843452262,3.4381873171504647,0.5198884865638654,0.1512100530330013,2.9488754043092102,3.189530151006719,4.253174364562966,0.8198352539695954,3.7957164734786315,0.07431689916132607,3.7020438276658467,3.789533938076177,3.8812094913028012,1.2938561035534153,0.19490574129960825,1.0982355658041654,1.2603765840878145,1.5165687970490722,5.989795918367347,0.874758251842767,3.6405011951724093,3.594717127254512,-0.04662433380801939,0.0,0.32142857142857145,0.4336734693877551,0.17857142857142858,0.0663265306122449
sim__lam_m0p1__gam_0p05__rep_012__20260531_144945_118836,12,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.05",-0.1,0.05,0.8425509897959184,0.28081449584182416,0.3332908028622807,0.5785165,0.7260154999999999,1.289495,0.9064647282123515,3.443296689041694,0.5131884963061997,0.14903987156821982,2.931235476695943,3.2375144356799064,4.240895161395214,0.752627868259373,3.8076266395913114,0.07971359360102287,3.706492395555026,3.8044176723236296,3.9074132706137004,1.3281653856408997,0.1901739900863235,1.1205659987097483,1.303250546300471,1.5496307282217225,5.974489795918367,0.8889125693893217,3.6422725340846474,3.5701298926877465,-0.002784269365472178,0.02040816326530612,0.29591836734693877,0.42346938775510207,0.20918367346938777,0.05102040816326531
sim__lam_m0p1__gam_0p05__rep_013__20260531_145001_922942,13,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.05",-0.1,0.05,0.8069721479591838,0.27968068629749954,0.3465803460558828,0.5789949999999999,0.6620170000000001,1.334915,1.2516572401949106,3.3684787198997426,0.5099015473075585,0.15137443033114473,2.9329993253910636,3.0961072836267696,4.283333692886899,1.0517755925367211,3.806214394018163,0.08597492038209231,3.710246581816567,3.805514811018461,3.8897318637285245,1.3080755165996518,0.19615920053994185,1.11101075636244,1.2606274738033156,1.5734751150934527,5.974489795918367,0.9115820766935571,3.6332673250793643,3.5603157608960756,-0.0013487833379154596,0.015306122448979591,0.29591836734693877,0.45918367346938777,0.17346938775510204,0.04081632653061224
sim__lam_m0p1__gam_0p05__rep_014__20260531_145019_145130,14,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.05",-0.1,0.05,0.8844336428571429,0.2960811882383404,0.3347692510672955,0.576488,0.769429,1.301335,0.6286299113757664,3.527233822288413,0.5487943097927472,0.1555877317587476,2.935706748835778,3.3691241475349862,4.278747612132716,0.4484882926072212,3.8078947252181083,0.07477303298158404,3.718264305009067,3.8128795095465104,3.8964987660838437,1.3298797967947107,0.2056650942688047,1.106008310336188,1.2915190680941921,1.597971613532672,6.005102040816326,0.8360344257363108,3.7267218279590635,3.584924151521479,0.016094488005485862,0.00510204081632653,0.28061224489795916,0.4642857142857143,0.20918367346938777,0.03571428571428571
sim__lam_m0p1__gam_0p05__rep_015__20260531_145038_265413,15,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.05",-0.1,0.05,0.8371095051020409,0.29157952200318715,0.3483170603436121,0.580426,0.6799364999999999,1.3529149999999999,1.1084286544722854,3.424713805941321,0.5298573957165288,0.15471581736177714,2.9409133061516286,3.1340317865757292,4.289646714290692,0.9088514267412273,3.80089048003987,0.07109895985591194,3.71658475275977,3.7898844175398123,3.8924145693955294,1.3233780439422265,0.17441432426387546,1.1358042211826,1.2963815585234242,1.5446282876347532,6.010204081632653,0.8805714512744932,3.5626775250781115,3.619278930611112,0.016536665169771717,0.015306122448979591,0.2653061224489796,0.47959183673469385,0.17857142857142858,0.05612244897959184
sim__lam_m0p1__gam_0p05__rep_016__20260531_145055_072948,16,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.05",-0.1,0.05,0.8558388061224491,0.30228724812298735,0.35320582095617714,0.572962,0.698893,1.32761,0.8172694932323418,3.463990785168957,0.5466081564141168,0.15779723166535445,2.924592109752628,3.2053731449663605,4.2768438167323595,0.6341057860252329,3.8081232903702715,0.08187708416615395,3.7069086039348047,3.8120614949306546,3.901249491132824,1.3268503283575246,0.21349258617372316,1.117237033076822,1.2671670307570027,1.6214550899410467,6.005102040816326,0.9556355347631007,3.628718491751768,3.625914384096186,0.039922242433752704,0.01020408163265306,0.336734693877551,0.3622448979591837,0.23469387755102042,0.04081632653061224
sim__lam_m0p1__gam_0p05__rep_017__20260531_145114_197032,17,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.05",-0.1,0.05,0.8573332295918367,0.29195363101139554,0.34053693585404327,0.5795245,0.7329675,1.347305,0.9354356841670126,3.458187507650666,0.5280640323452906,0.15269965297627264,2.9383468216687447,3.2151180575035445,4.332706954743276,0.7640122794297437,3.7921671345140004,0.07042747180043415,3.711138835146949,3.7773392075526675,3.878149832412995,1.2860673356331596,0.16818474871314365,1.099492441027876,1.2744346101689845,1.507058645994789,5.98469387755102,0.8048135848064731,3.619290084793816,3.6398953701515597,-0.016078255768960232,0.0,0.29081632653061223,0.4744897959183674,0.19387755102040816,0.04081632653061224
sim__lam_m0p1__gam_0p05__rep_018__20260531_145131_320616,18,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.05",-0.1,0.05,0.8159928061224491,0.26631326918709003,0.3263671777356335,0.5816515,0.6794389999999999,1.253525,1.1186686615969303,3.3836510240744606,0.4851233209430489,0.14337274071447798,2.9411647569040653,3.1344282828172707,4.205276503504749,0.9851678281191473,3.7978887901499605,0.07458172775051569,3.7087178999249852,3.7919512915921008,3.877252174719371,1.3133506952664753,0.19146245411513738,1.0919885848042155,1.2753332041465704,1.5322097662638323,6.01530612244898,0.8359098722065146,3.589092979106559,3.4654972259139045,-0.011083377067985168,0.015306122448979591,0.24489795918367346,0.5,0.18877551020408162,0.05102040816326531
sim__lam_m0p1__gam_0p05__rep_019__20260531_145150_622440,19,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.05",-0.1,0.05,0.8738166836734695,0.30457115677226204,0.3485526912710293,0.5815980000000001,0.731568,1.3568600000000002,0.7889190222668635,3.495069802253787,0.550620582769943,0.15754208468589645,2.938843572712681,3.265843731929545,4.36591833627924,0.6375303266698714,3.8004205756639555,0.07237916930411731,3.7105701702534315,3.7949921816905205,3.885809185196088,1.3029097929277393,0.17422354745282148,1.0992204004242236,1.2740699298605793,1.5128470699107215,6.01530612244898,0.9118104932916715,3.5855286589352597,3.6695146217487147,-0.030726698102375494,0.02040816326530612,0.29081632653061223,0.39285714285714285,0.25,0.04081632653061224
sim__lam_m0p1__gam_0p05__rep_020__20260531_145207_946953,20,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.05",-0.1,0.05,0.8262839234693876,0.2840792267184604,0.343803405402503,0.5741035,0.6752695,1.298495,1.033137024721065,3.4086744047736754,0.5192117631728779,0.15232072692117377,2.9307574807127956,3.1320003818353728,4.255180423454119,0.8740843971087977,3.8077121088976598,0.08212673151392008,3.712349721827813,3.806753920945056,3.896513157816911,1.3222067772088395,0.20892228925796802,1.0958142664052275,1.2796107570857282,1.5730541464434158,5.989795918367347,0.8863465250297539,3.6355797933643093,3.5687970553072743,-0.0040380405628244265,0.015306122448979591,0.30612244897959184,0.39285714285714285,0.25,0.030612244897959183
sim__lam_m0p1__gam_0p05__rep_021__20260531_145224_614055,21,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.05",-0.1,0.05,0.8218125663265307,0.27282798017845566,0.3319832177763524,0.5877865,0.6871915,1.258095,1.1405638131689937,3.390913089615773,0.4988447838462553,0.14711222926171566,2.9564653411800723,3.1441328207399133,4.1990937652786515,1.0085088616091393,3.792645622106855,0.06547656184873173,3.7227140017968,3.777821109126679,3.8816465350866407,1.3019342983446591,0.16339780615367627,1.118832571138355,1.2841100795121867,1.4957046097142048,5.98469387755102,0.7591418410682385,3.599304725759632,3.4885248387214243,0.010213753761198477,0.00510204081632653,0.25510204081632654,0.5153061224489796,0.1989795918367347,0.025510204081632654
sim__lam_m0p1__gam_0p05__rep_022__20260531_145241_561233,22,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.05",-0.1,0.05,0.8458275765306121,0.30940296691373154,0.36579910078418665,0.5762425,0.6879325000000001,1.39966,1.0094355392383456,3.4354199247136536,0.5632660398277936,0.16395842492954582,2.917373208623094,3.1475005224404757,4.452427469078225,0.8354368013317459,3.799683226768938,0.07946463220415154,3.7090111033761906,3.7891848926044007,3.879112960276575,1.3061356464522031,0.1759330423346815,1.098325563185424,1.2687004289008912,1.5403473286219704,5.989795918367347,0.9146751175119969,3.7157968882004386,3.5382058540291195,0.034655714537478025,0.015306122448979591,0.2857142857142857,0.46938775510204084,0.1683673469387755,0.04591836734693878
sim__lam_m0p1__gam_0p05__rep_023__20260531_145300_862862,23,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.05",-0.1,0.05,0.8399180510204081,0.30915305420102823,0.3680752590387517,0.5707105,0.68597,1.37608,1.025685185707791,3.4223137055585164,0.5587873818963495,0.16327766241551867,2.9077485341705316,3.150354481172043,4.369721859554014,0.8670181554150452,3.799867909528302,0.07680575907222983,3.7051354028535792,3.792486270532879,3.8937022440208784,1.2931503976622254,0.18152119062069383,1.1015674313207342,1.2537972404630928,1.564672103456258,6.025510204081633,0.9445667643660008,3.6142940563621937,3.5623446772740994,-0.018447178781845514,0.02040816326530612,0.29591836734693877,0.39285714285714285,0.22448979591836735,0.061224489795918366
sim__lam_m0p1__gam_0p05__rep_024__20260531_145318_966234,24,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.05",-0.1,0.05,0.8353765816326529,0.28233151399816925,0.3379691509259752,0.5840095,0.6974555,1.27503,1.029317358962891,3.429642007409294,0.5104618041978721,0.14883821783583742,2.953883854758484,3.187328863295342,4.258130839916069,0.8554620811010675,3.8095337068513664,0.07990382781235982,3.725488231992543,3.802620626088619,3.901681725107901,1.3037909963773122,0.18818833108623798,1.0937896967496457,1.2604083750726414,1.5447616511584141,6.0,1.0050890913907349,3.596927648238086,3.5689405528371094,-0.0061627362373733955,0.04081632653061224,0.28061224489795916,0.4030612244897959,0.20408163265306123,0.05612244897959184
sim__lam_m0p1__gam_0p05__rep_025__20260531_145337_457552,25,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.05",-0.1,0.05,0.8395881632653062,0.2713705323164212,0.32321862573751664,0.579717,0.709394,1.282085,0.9543952151270122,3.4285193048354357,0.5010570106495792,0.14614384989542392,2.9393446393878886,3.2361435337387823,4.263809318136641,0.7779415261173136,3.7926631395945476,0.069925022140906,3.7150889320512688,3.778434434630582,3.881718583300838,1.2902102815031404,0.18396280196784606,1.08398672904509,1.2687421615036443,1.4891053041598066,6.035714285714286,0.758455735056975,3.614279313053391,3.627345044926134,0.0008929888730158775,0.0,0.25,0.4846938775510204,0.24489795918367346,0.02040816326530612
sim__lam_m0p1__gam_0p05__rep_026__20260531_145354_456523,26,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.05",-0.1,0.05,0.830938392857143,0.29417139816735843,0.35402311494539296,0.5693495,0.6717635,1.37218,0.9849682238285301,3.416126435521221,0.5371834918304491,0.157249300331687,2.910747250726949,3.1247510968130614,4.384471776193803,0.86962561943571,3.8093774363800703,0.08015135036998773,3.7173796005196857,3.8117743738583965,3.9099819421472297,1.3338508697316336,0.2004619544996951,1.102120716939743,1.304867878954123,1.632873033879899,5.969387755102041,0.874281998505795,3.6387315298033913,3.561779139931109,-0.020001590796455405,0.01020408163265306,0.29591836734693877,0.46938775510204084,0.17346938775510204,0.04081632653061224
sim__lam_m0p1__gam_0p05__rep_027__20260531_145412_810755,27,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.05",-0.1,0.05,0.8558388061224491,0.30228724812298735,0.35320582095617714,0.572962,0.698893,1.32761,0.8172694932323418,3.463990785168957,0.5466081564141168,0.15779723166535445,2.924592109752628,3.2053731449663605,4.2768438167323595,0.6341057860252329,3.8081232903702715,0.08187708416615395,3.7069086039348047,3.8120614949306546,3.901249491132824,1.3268503283575246,0.21349258617372316,1.117237033076822,1.2671670307570027,1.6214550899410467,6.005102040816326,0.9556355347631007,3.628718491751768,3.625914384096186,0.039922242433752704,0.01020408163265306,0.336734693877551,0.3622448979591837,0.23469387755102042,0.04081632653061224
sim__lam_m0p1__gam_0p05__rep_028__20260531_145432_912342,28,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.05",-0.1,0.05,0.8350509489795918,0.3046566396390042,0.3648359899607575,0.576971,0.6739525,1.361475,1.0801880408332263,3.412345144462353,0.5551500968864506,0.1626887297104751,2.9330352117113967,3.1108793236273113,4.386419583039668,0.9606601802806909,3.7965321109281054,0.06852327910020505,3.722694148922608,3.785356369154476,3.8888177003741315,1.313236228290555,0.21155856086649272,1.0788849862204637,1.283789663595813,1.5937908439578194,6.035714285714286,0.7516987564231852,3.6070487326105556,3.550428435395528,0.02084378219520209,0.0,0.23469387755102042,0.5255102040816326,0.20918367346938777,0.030612244897959183
sim__lam_m0p1__gam_0p05__rep_029__20260531_145450_437071,29,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.05",-0.1,0.05,0.8383797142857143,0.2911225818363131,0.3472443057427714,0.5760085,0.683333,1.3066200000000001,1.032242112710799,3.4308872232816117,0.5340142274890979,0.15564901809222473,2.9237849309387824,3.1758224389068257,4.259577766564735,0.8837169867697555,3.804689957136132,0.06957653813923487,3.722481161114528,3.803108829801997,3.8941542893240975,1.3312309255840997,0.18583745721511172,1.1033808833523415,1.2982150479795294,1.5461201173918098,6.005102040816326,0.8112565774683316,3.6505319755748142,3.5641494063446832,0.03703415451542159,0.0,0.28061224489795916,0.47959183673469385,0.19387755102040816,0.04591836734693878
sim__lam_m0p1__gam_0p08__rep_000__20260531_145508_585546,0,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.08",-0.1,0.08,0.628477306122449,0.26820125135771655,0.42674771029048897,0.399152,0.50899,1.1244100000000001,1.303293478559886,2.9339469953258965,0.5422407179934841,0.18481612614581958,2.4384252210224,2.6984087813713575,3.9459646290970296,1.070217385839549,3.7845024020500544,0.07030490965382591,3.6925207203186643,3.780661486034159,3.868455843437914,1.2638535469691383,0.17385969902620999,1.0764595675734872,1.2294097517148002,1.4756967146612845,6.01530612244898,0.9229336590146159,3.146021772953467,3.0085156868376157,-0.04757459583922947,0.0,0.32142857142857145,0.42346938775510207,0.18877551020408162,0.05102040816326531
sim__lam_m0p1__gam_0p08__rep_001__20260531_145527_036433,1,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.08",-0.1,0.08,0.6092983622448979,0.24283596534615373,0.39855016916679503,0.402172,0.5145219999999999,1.01506,1.3866847754618072,2.8985500727753637,0.4965582466879584,0.17131263363421292,2.440000802322398,2.7325249260232383,3.7466688501204644,1.1503147940146188,3.7875664390171364,0.073491552414085,3.7030218910542287,3.772178441428343,3.8755461541694203,1.269262171569436,0.15711998282927955,1.0913157282837131,1.252661829313994,1.4804609680599334,6.0,0.9258200997725514,3.064531317859236,3.066503611467456,0.036298642846052366,0.02040816326530612,0.29591836734693877,0.413265306122449,0.20918367346938777,0.05612244897959184
sim__lam_m0p1__gam_0p08__rep_002__20260531_145543_733987,2,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.08",-0.1,0.08,0.6458686836734694,0.2759644570993236,0.42727641713375775,0.38367249999999997,0.519773,1.109995,1.0300749748127445,2.9705832006430133,0.5686936761348017,0.19144175999228388,2.4170903785779974,2.7372849111615896,3.913009878014112,0.8071638135834954,3.7842775492071756,0.07707183923558078,3.694399462706226,3.769470026227521,3.8736195338272723,1.2549017592542417,0.1509008243493359,1.0873287936367566,1.2349083015208766,1.4415174696499335,6.020408163265306,0.9089082016997285,3.150548952380665,3.1637292522554956,-0.06189694771747313,0.02040816326530612,0.2602040816326531,0.4744897959183674,0.17346938775510204,0.0663265306122449
sim__lam_m0p1__gam_0p08__rep_003__20260531_145600_741740,3,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.08",-0.1,0.08,0.6430901632653061,0.273705502110135,0.42560984095910126,0.38520200000000004,0.5355300000000001,1.1028099999999998,1.0682903822805396,2.969067972604453,0.5618852840281033,0.18924635246226137,2.4004251378588526,2.745388956443416,3.924800603076836,0.8657260070392702,3.789576946343535,0.08239983216334422,3.7000188572115773,3.768778411621862,3.8856864473679407,1.2847570504792172,0.19261496894897348,1.0822190247799437,1.248230760715521,1.5439568798835888,6.01530612244898,0.8359098722065146,3.1385068126722073,3.170528558396418,0.006014256443193209,0.0,0.2857142857142857,0.4642857142857143,0.20408163265306123,0.04081632653061224
sim__lam_m0p1__gam_0p08__rep_004__20260531_145617_076186,4,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.08",-0.1,0.08,0.6436745918367347,0.2848322000591353,0.44250962158677104,0.393951,0.5164725,1.122705,1.232811542810533,2.963536265740897,0.575667532987348,0.19425020697131046,2.4246048798874478,2.7270828136883583,3.950956269260356,1.0253560180268062,3.783036907833881,0.07242614303852758,3.6911514844976248,3.766461304328769,3.8598663384925924,1.2564648060744616,0.16343808910249022,1.0886029320022832,1.2236670501624323,1.4988494590297439,6.0,0.8978432207126096,3.1260494718324505,3.1592648896524675,0.029456431059447355,0.0,0.32653061224489793,0.413265306122449,0.20408163265306123,0.04591836734693878
sim__lam_m0p1__gam_0p08__rep_005__20260531_145635_358942,5,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.08",-0.1,0.08,0.615179056122449,0.2672645630522347,0.43445003595603926,0.389,0.512957,1.01371,1.4325727300438307,2.9028068751982663,0.5426758034121956,0.18694864203631975,2.399155387354755,2.7018440398415042,3.7280403303869933,1.1788041514372607,3.7867098073552383,0.07360340110685669,3.6956727515222574,3.773361405743366,3.8627030429466256,1.2487158472019027,0.14320001118549783,1.0847280785047664,1.231693435746686,1.4379922573917199,5.989795918367347,0.9529213724249009,3.0608586896142116,3.094844185542512,0.016546294240592646,0.025510204081632654,0.28061224489795916,0.45408163265306123,0.17346938775510204,0.05612244897959184
sim__lam_m0p1__gam_0p08__rep_006__20260531_145652_967841,6,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.08",-0.1,0.08,0.6331578571428571,0.2833447676032555,0.44751046584403037,0.390404,0.5069675,1.12256,1.2842159695139557,2.9416687416329546,0.5660446951870531,0.1924229901129665,2.4144520070559405,2.6938034776694657,3.910810596242965,1.0334203982152608,3.7909692519195475,0.08733207945350607,3.6866745137577936,3.7743695538673494,3.8882266887591257,1.2756388585977085,0.18630011221305848,1.0905906068004592,1.223133441644587,1.4948186654526217,5.994897959183674,1.0025347924116323,3.146161102736534,3.12635131397931,0.004213578645984755,0.01020408163265306,0.34183673469387754,0.39285714285714285,0.17857142857142858,0.05612244897959184
sim__lam_m0p1__gam_0p08__rep_007__20260531_145708_218092,7,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.08",-0.1,0.08,0.6525898928571429,0.29684024819844435,0.45486491814694746,0.394814,0.5302830000000001,1.1836600000000002,1.101231745511204,2.982197810663001,0.6013276860163438,0.20163910115756378,2.4219599754888654,2.733335252160608,4.0805738132924265,0.8921280431794183,3.789581192493677,0.0777825548098608,3.693929514433777,3.7783031483813194,3.8828444487176865,1.268950605488474,0.1620132674822063,1.0843076537816376,1.2366169459763428,1.4891032932273758,6.020408163265306,0.9580975179024901,3.2021626989335887,3.163368080852467,0.015565824379907146,0.025510204081632654,0.2857142857142857,0.40816326530612246,0.21428571428571427,0.05612244897959184
sim__lam_m0p1__gam_0p08__rep_008__20260531_145723_506177,8,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.08",-0.1,0.08,0.6185004438775511,0.25763687607034763,0.41655083455516045,0.395601,0.52367,1.0751,1.3708465100808434,2.915778171406949,0.5253430356768585,0.18017249762974416,2.420504851702594,2.7553176464397016,3.8612191005180287,1.1232422817710883,3.787416839799623,0.07809938199822813,3.7004092949195777,3.766294747755494,3.8753252677956462,1.2769614926462522,0.17661995037286038,1.0790606638786053,1.2389197699241568,1.5471273685839715,6.0,0.8806305718527109,3.110607675257913,3.0409452924425606,-0.01657472636336748,0.01020408163265306,0.2857142857142857,0.46938775510204084,0.16326530612244897,0.07142857142857142
sim__lam_m0p1__gam_0p08__rep_009__20260531_145740_346805,9,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.08",-0.1,0.08,0.6322446989795918,0.27004267895616546,0.42711734774775084,0.39228549999999995,0.5140335,1.113175,1.1979166280719988,2.9414379412948692,0.5491634476256059,0.1866989746462808,2.4307544030447694,2.7067343630064338,3.875249675431402,1.020941919108605,3.784823895232239,0.0759771914092742,3.695293049477681,3.761362175317211,3.8722737842158637,1.2679429172126884,0.17352614511323985,1.0718114320488104,1.2388423854492878,1.5124214826205107,5.994897959183674,0.8718819018721294,3.183173299930268,3.1307408190053447,0.007144873748155259,0.01020408163265306,0.2857142857142857,0.45918367346938777,0.1989795918367347,0.03571428571428571
sim__lam_m0p1__gam_0p08__rep_010__20260531_145756_330985,10,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.08",-0.1,0.08,0.6344591734693877,0.2660038718409912,0.41926081765985607,0.39019,0.5391085,1.064775,1.0044399857925879,2.9502450947576717,0.549532624680661,0.1862667700581712,2.41933778610227,2.766741317232432,3.805280599568185,0.8229887217034216,3.7905032137719634,0.08506713519038075,3.6941785323933987,3.766198408808127,3.8857800321271694,1.2648355601854488,0.1746512207071191,1.0844483974454624,1.2117886880133906,1.51389113282375,6.01530612244898,0.9714130293731833,3.164572548527691,3.147528124353592,-0.02351373723950286,0.02040816326530612,0.30612244897959184,0.3979591836734694,0.1989795918367347,0.0663265306122449
sim__lam_m0p1__gam_0p08__rep_011__20260531_145813_552674,11,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.08",-0.1,0.08,0.6362882193877551,0.2697641387028484,0.4239653202474737,0.3846425,0.5227029999999999,1.072675,0.9991260476685995,2.9480686137261407,0.5607674485337005,0.19021519578024398,2.402502817711282,2.7188413132278137,3.8288553926501985,0.8359669213200861,3.782400315569689,0.07295991176893413,3.6939831481801457,3.7652187223285107,3.878000833552476,1.2629303567823518,0.15755923455002027,1.0873624085031834,1.238591112943117,1.5009969545570283,6.005102040816326,0.8835079026683733,3.2211776304585755,3.0688779257661687,-0.03475693647248809,0.00510204081632653,0.29591836734693877,0.45408163265306123,0.18877551020408162,0.04591836734693878
sim__lam_m0p1__gam_0p08__rep_012__20260531_145830_437805,12,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.08",-0.1,0.08,0.620916943877551,0.26202493052658393,0.4219967470848001,0.3883215,0.520464,1.074995,1.2681097558876868,2.9211236993917815,0.5381920774327372,0.18424145391193533,2.4040060638595455,2.742246916719435,3.8624768641833573,1.053846642808762,3.789894769972128,0.07401968290533692,3.7003131051249554,3.7801178600464924,3.889186178526508,1.287654611510564,0.17892764027700986,1.0868060071154444,1.2499871667095261,1.5448524034209936,6.020408163265306,0.8861702954773548,3.1709630618468303,3.0646175649084517,0.0031698314859058717,0.01020408163265306,0.3010204081632653,0.3979591836734694,0.23979591836734693,0.05102040816326531
sim__lam_m0p1__gam_0p08__rep_013__20260531_145845_979518,13,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.08",-0.1,0.08,0.6317750306122448,0.26844502212956367,0.42490603319506354,0.3879075,0.5262045,1.079505,1.0391851479540484,2.9357003003478455,0.5600584617281332,0.19077508070615457,2.4016522411153076,2.738189994325279,3.8724392614479433,0.8712941634044857,3.7799445578051087,0.07566017260343301,3.6943719735821823,3.762851171934139,3.862926605315697,1.2488176503019857,0.14530671949265547,1.0871084757173186,1.2239079937224675,1.4236576251136237,5.98469387755102,0.8658901331090318,3.0873165946524836,3.1481456786651636,-0.05841992418034506,0.02040816326530612,0.27040816326530615,0.4642857142857143,0.19387755102040816,0.05102040816326531
sim__lam_m0p1__gam_0p08__rep_014__20260531_145902_520234,14,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.08",-0.1,0.08,0.6184415459183674,0.25802557327725095,0.41721901605700407,0.39209099999999997,0.5146854999999999,1.1029300000000002,1.2202773745728737,2.906937192780164,0.5318469537750103,0.1829578413650467,2.4081066913703943,2.6934120650302136,3.889055751483175,1.0609750726046479,3.7773800588181725,0.07002168841876777,3.6951794938372444,3.7601467591982733,3.8636892265168687,1.2483553410323953,0.1383928404752279,1.0962009360956748,1.216352610348327,1.4477794865202727,5.989795918367347,0.82058836481706,3.1233961059601225,3.030238784729668,0.03897518425774647,0.01020408163265306,0.2857142857142857,0.4336734693877551,0.24489795918367346,0.025510204081632654
sim__lam_m0p1__gam_0p08__rep_015__20260531_145918_257153,15,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.08",-0.1,0.08,0.6479649183673469,0.28207088318699486,0.43531814021241005,0.3906135,0.5290035,1.1152449999999998,1.1058022419640134,2.9725182553714107,0.5752499669307825,0.1935227700926979,2.42300229563305,2.7398175465627714,3.910707478275457,0.877950952111008,3.782469695942943,0.07423312760698483,3.696775526389302,3.7643602410572186,3.8748754296244865,1.2672860216835142,0.15289556546065844,1.0903108094979377,1.2332732596891547,1.4743611350181554,6.01530612244898,0.877595513822218,3.143946705792649,3.178399553331987,-0.03643665551614259,0.01020408163265306,0.28061224489795916,0.45408163265306123,0.1989795918367347,0.05102040816326531
sim__lam_m0p1__gam_0p08__rep_016__20260531_145934_826630,16,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.08",-0.1,0.08,0.6400215765306122,0.28537868177722636,0.4458891578683064,0.383586,0.509059,1.10435,0.9139055280189138,2.950158813241866,0.5958632116561884,0.20197665596219383,2.3814320642837994,2.696354527700486,3.9031686474830343,0.7304848201500609,3.7852240509557666,0.07857388659690329,3.6964601964334873,3.7721903906574923,3.865249737840096,1.2472920160960275,0.1570982208869155,1.0603288313811456,1.217576203346162,1.449599065110069,6.01530612244898,0.917388934590697,3.1152625697397553,3.192078776618942,-0.0016343983651636075,0.04081632653061224,0.22448979591836735,0.47959183673469385,0.18877551020408162,0.0663265306122449
sim__lam_m0p1__gam_0p08__rep_017__20260531_145952_627936,17,hexagonal_2000_1.dat,"lambda=-0.1, gamma=0.08",-0.1,0.08,0.6537689948979594,0.2831254338828499,0.4330664746905093,0.381834,0.5208715,1.11012,0.8937570075570289,2.986036651180962,0.5845521042763631,0.1957618651616282,2.4042554915190815,2.732283470768629,3.907316560775646,0.7009545230167374,3.786084307744757,0.07732757236855697,3.6967894719402263,3.7685245287485323,3.874840583228773,1.2681464011155117,0.16266777332201712,1.0822025064513705,1.2443139375921506,1.4874899508673602,6.025510204081633,0.8946338008654594,3.2567677566754836,3.1147475431327596,0.04709073670719871,0.015306122448979591,0.2857142857142857,0.40816326530612246,0.24489795918367346,0.04081632653061224
